Location,Period,Time,Direction,Plate
Ardmer Dr,PM,6:15 PM,Eastbound,6318
Ardmer Dr,PM,6:15 PM,Eastbound,1973
Ardmer Dr,PM,6:15 PM,Eastbound,7370
Ardmer Dr,PM,6:15 PM,Eastbound,9880
Ardmer Dr,PM,6:15 PM,Eastbound,9486
Ardmer Dr,PM,6:15 PM,Eastbound,8272
Ardmer Dr,PM,6:15 PM,Eastbound,401Y
Ardmer Dr,PM,6:15 PM,Eastbound,7707
Ardmer Dr,PM,6:15 PM,Eastbound,6599
Ardmer Dr,PM,6:15 PM,Eastbound,3348
Ardmer Dr,PM,6:15 PM,Eastbound,DVID
Ardmer Dr,PM,6:15 PM,Eastbound,2340
Ardmer Dr,PM,6:15 PM,Eastbound,51SE
Ardmer Dr,PM,6:15 PM,Eastbound,8638
Ardmer Dr,PM,6:15 PM,Eastbound,4857
Ardmer Dr,PM,6:15 PM,Eastbound,2445
Ardmer Dr,PM,6:30 PM,Eastbound,2383
Ardmer Dr,PM,6:30 PM,Eastbound,7031
Ardmer Dr,PM,6:30 PM,Eastbound,8572
Ardmer Dr,PM,6:30 PM,Eastbound,7643
Ardmer Dr,PM,6:30 PM,Eastbound,1588
Ardmer Dr,PM,6:30 PM,Eastbound,8853
Ardmer Dr,PM,6:30 PM,Eastbound,5083
Ardmer Dr,PM,6:30 PM,Eastbound,5645
Ardmer Dr,PM,6:30 PM,Eastbound,7127
Ardmer Dr,PM,6:30 PM,Eastbound,8105
Ardmer Dr,PM,6:30 PM,Eastbound,5960
Ardmer Dr,PM,6:45 PM,Eastbound,6314
Ardmer Dr,PM,6:45 PM,Eastbound,5098
Ardmer Dr,PM,6:45 PM,Eastbound,5724
Ardmer Dr,PM,6:45 PM,Eastbound,5514
Ardmer Dr,PM,6:45 PM,Eastbound,2501
Ardmer Dr,PM,6:45 PM,Eastbound,3313
Ardmer Dr,PM,6:45 PM,Eastbound,2063
Ardmer Dr,PM,6:45 PM,Eastbound,1561
Ardmer Dr,PM,6:45 PM,Eastbound,9010
Ardmer Dr,PM,6:45 PM,Eastbound,7899
Ardmer Dr,PM,6:45 PM,Eastbound,8SLM
Ardmer Dr,PM,6:45 PM,Eastbound,1853
Ardmer Dr,AM,6:00 AM,Westbound,1352
Ardmer Dr,AM,6:00 AM,Westbound,6002
Ardmer Dr,AM,6:00 AM,Westbound,8304
Ardmer Dr,AM,6:00 AM,Westbound,5283
Ardmer Dr,AM,6:00 AM,Westbound,6327
Ardmer Dr,AM,6:00 AM,Westbound,18
Ardmer Dr,AM,6:15 AM,Westbound,6550
Ardmer Dr,AM,6:30 AM,Westbound,175
Ardmer Dr,AM,6:30 AM,Westbound,6050
Ardmer Dr,AM,6:45 AM,Westbound,8655
Ardmer Dr,AM,6:45 AM,Westbound,2330
Ardmer Dr,AM,6:45 AM,Westbound,498
Ardmer Dr,AM,7:00 AM,Westbound,4323
Ardmer Dr,AM,7:00 AM,Westbound,4469
Ardmer Dr,AM,7:00 AM,Westbound,4605
Ardmer Dr,AM,7:00 AM,Westbound,1938
Ardmer Dr,AM,7:00 AM,Westbound,8436
Ardmer Dr,AM,7:00 AM,Westbound,9809
Ardmer Dr,AM,7:00 AM,Westbound,2530
Ardmer Dr,AM,7:00 AM,Westbound,4020
Ardmer Dr,AM,7:15 AM,Westbound,8303
Ardmer Dr,AM,7:15 AM,Westbound,1740
Ardmer Dr,AM,7:15 AM,Westbound,2520
Ardmer Dr,AM,7:15 AM,Westbound,5425
Ardmer Dr,AM,7:15 AM,Westbound,7016
Ardmer Dr,AM,7:30 AM,Westbound,3117
Ardmer Dr,AM,7:30 AM,Westbound,9982
Ardmer Dr,AM,7:30 AM,Westbound,1678
Ardmer Dr,AM,7:30 AM,Westbound,6697
Ardmer Dr,AM,7:30 AM,Westbound,6304
Ardmer Dr,AM,7:30 AM,Westbound,6310
Ardmer Dr,AM,7:30 AM,Westbound,1825
Ardmer Dr,AM,7:30 AM,Westbound,5895
Ardmer Dr,AM,7:30 AM,Westbound,9739
Ardmer Dr,AM,7:45 AM,Westbound,9932
Ardmer Dr,AM,7:45 AM,Westbound,8025
Ardmer Dr,AM,7:45 AM,Westbound,2414
Ardmer Dr,AM,7:45 AM,Westbound,6431
Ardmer Dr,AM,7:45 AM,Westbound,3792
Ardmer Dr,AM,7:45 AM,Westbound,8270
Ardmer Dr,AM,7:45 AM,Westbound,9332
Ardmer Dr,AM,7:45 AM,Westbound,8772
Ardmer Dr,AM,7:45 AM,Westbound,7210
Ardmer Dr,AM,7:45 AM,Westbound,8915
Ardmer Dr,AM,7:45 AM,Westbound,2445
Ardmer Dr,AM,7:45 AM,Westbound,7884
Ardmer Dr,AM,7:45 AM,Westbound,7917
Ardmer Dr,AM,7:45 AM,Westbound,833Y
Ardmer Dr,AM,7:45 AM,Westbound,19TY
Ardmer Dr,AM,7:45 AM,Westbound,ISE
Ardmer Dr,AM,7:45 AM,Westbound,8788
Ardmer Dr,AM,8:00 AM,Westbound,4861
Ardmer Dr,AM,8:00 AM,Westbound,5618
Ardmer Dr,AM,8:00 AM,Westbound,D105
Ardmer Dr,AM,8:00 AM,Westbound,8360
Ardmer Dr,AM,8:00 AM,Westbound,4182
Ardmer Dr,AM,8:00 AM,Westbound,7773
Ardmer Dr,AM,8:00 AM,Westbound,2397
Ardmer Dr,AM,8:00 AM,Westbound,2066
Ardmer Dr,AM,8:00 AM,Westbound,7531
Ardmer Dr,AM,8:00 AM,Westbound,1506
Ardmer Dr,AM,8:00 AM,Westbound,1514
Ardmer Dr,AM,8:00 AM,Westbound,6439
Ardmer Dr,AM,8:00 AM,Westbound,4857
Ardmer Dr,AM,8:15 AM,Westbound,4248
Ardmer Dr,AM,8:15 AM,Westbound,2598
Ardmer Dr,AM,8:15 AM,Westbound,2672
Ardmer Dr,AM,8:15 AM,Westbound,9576
Ardmer Dr,AM,8:15 AM,Westbound,8203
Ardmer Dr,AM,8:15 AM,Westbound,7482
Ardmer Dr,AM,8:15 AM,Westbound,6273
Ardmer Dr,AM,8:15 AM,Westbound,VE86
Ardmer Dr,AM,8:30 AM,Westbound,3917
Ardmer Dr,AM,8:30 AM,Westbound,2PJ
Ardmer Dr,AM,8:30 AM,Westbound,SLAH
Ardmer Dr,AM,8:30 AM,Westbound,950N
Ardmer Dr,AM,8:30 AM,Westbound,9818
Ardmer Dr,AM,8:30 AM,Westbound,9424
Ardmer Dr,AM,8:30 AM,Westbound,1607
Ardmer Dr,AM,8:30 AM,Westbound,1072
Ardmer Dr,AM,8:30 AM,Westbound,7849
Ardmer Dr,AM,8:30 AM,Westbound,6074
Ardmer Dr,AM,8:30 AM,Westbound,4405
Ardmer Dr,AM,8:30 AM,Westbound,6625
Ardmer Dr,AM,8:30 AM,Westbound,9584
Ardmer Dr,AM,8:30 AM,Westbound,8572
Ardmer Dr,AM,8:30 AM,Westbound,9667
Ardmer Dr,AM,8:30 AM,Westbound,2650
Ardmer Dr,AM,8:30 AM,Westbound,1385
Ardmer Dr,AM,8:45 AM,Westbound,9LTT
Ardmer Dr,AM,8:45 AM,Westbound,5329
Ardmer Dr,AM,8:45 AM,Westbound,7997
Ardmer Dr,AM,8:45 AM,Westbound,5544
Ardmer Dr,AM,8:45 AM,Westbound,5UTW
Ardmer Dr,AM,8:45 AM,Westbound,5826
Ardmer Dr,AM,8:45 AM,Westbound,3586
Ardmer Dr,AM,8:45 AM,Westbound,3163
Ardmer Dr,AM,8:45 AM,Westbound,223
Ardmer Dr,AM,8:45 AM,Westbound,5422
Ardmer Dr,AM,8:45 AM,Westbound,7163
Ardmer Dr,AM,8:45 AM,Westbound,3352
Ardmer Dr,AM,8:45 AM,Westbound,4220
Ardmer Dr,AM,8:45 AM,Westbound,5764
Ardmer Dr,AM,8:45 AM,Westbound,9322
Ardmer Dr,AM,8:45 AM,Westbound,2766
Ardmer Dr,AM,8:45 AM,Westbound,8609
Ardmer Dr,AM,9:00 AM,Westbound,2548
Ardmer Dr,AM,9:00 AM,Westbound,KELLY
Ardmer Dr,AM,9:00 AM,Westbound,8541
Ardmer Dr,AM,9:00 AM,Westbound,8249
Ardmer Dr,AM,9:00 AM,Westbound,5574
Ardmer Dr,AM,9:00 AM,Westbound,5736
Ardmer Dr,AM,9:00 AM,Westbound,1275
Ardmer Dr,AM,9:00 AM,Westbound,9956
Ardmer Dr,AM,9:00 AM,Westbound,9015
Ardmer Dr,AM,9:00 AM,Westbound,4126
Ardmer Dr,AM,9:00 AM,Westbound,4119
Ardmer Dr,AM,9:00 AM,Westbound,4559
Ardmer Dr,AM,9:00 AM,Westbound,2426
Ardmer Dr,AM,9:15 AM,Westbound,5060
Ardmer Dr,AM,9:15 AM,Westbound,2305
Ardmer Dr,AM,9:15 AM,Westbound,9404
Ardmer Dr,AM,9:15 AM,Westbound,8035
Ardmer Dr,AM,9:15 AM,Westbound,3052
Ardmer Dr,AM,9:15 AM,Westbound,9767
Ardmer Dr,AM,9:15 AM,Westbound,9739
Ardmer Dr,AM,9:15 AM,Westbound,INHF
Ardmer Dr,AM,9:15 AM,Westbound,5144
Ardmer Dr,AM,9:15 AM,Westbound,6383
Ardmer Dr,AM,9:30 AM,Westbound,5966
Ardmer Dr,AM,9:30 AM,Westbound,9433
Ardmer Dr,AM,9:30 AM,Westbound,9506
Ardmer Dr,AM,9:30 AM,Westbound,2018
Ardmer Dr,AM,9:30 AM,Westbound,6134
Ardmer Dr,AM,9:30 AM,Westbound,2184
Ardmer Dr,AM,9:30 AM,Westbound,1941
Ardmer Dr,AM,9:30 AM,Westbound,9884
Ardmer Dr,AM,9:30 AM,Westbound,5264
Ardmer Dr,AM,9:30 AM,Westbound,5856
Ardmer Dr,AM,9:30 AM,Westbound,8641
Ardmer Dr,AM,9:30 AM,Westbound,7783
Ardmer Dr,AM,9:30 AM,Westbound,3439
Ardmer Dr,AM,9:30 AM,Westbound,13LY
Ardmer Dr,AM,9:30 AM,Westbound,3886
Ardmer Dr,AM,9:30 AM,Westbound,7055
Ardmer Dr,AM,9:30 AM,Westbound,4582
Ardmer Dr,AM,9:30 AM,Westbound,8165
Ardmer Dr,AM,9:45 AM,Westbound,3093
Ardmer Dr,AM,9:45 AM,Westbound,7383
Ardmer Dr,AM,9:45 AM,Westbound,9142
Ardmer Dr,AM,9:45 AM,Westbound,2461
Ardmer Dr,AM,9:45 AM,Westbound,7686
Ardmer Dr,AM,9:45 AM,Westbound,7426
Ardmer Dr,AM,9:45 AM,Westbound,4964
Ardmer Dr,AM,9:45 AM,Westbound,291
Ardmer Dr,AM,9:45 AM,Westbound,4287
Ardmer Dr,AM,9:45 AM,Westbound,4653
Ardmer Dr,PM,3:00 PM,Westbound,8334
Ardmer Dr,PM,3:00 PM,Westbound,2808
Ardmer Dr,PM,3:00 PM,Westbound,9836
Ardmer Dr,PM,3:00 PM,Westbound,BAEK
Ardmer Dr,PM,3:00 PM,Westbound,2852
Ardmer Dr,PM,3:00 PM,Westbound,4125
Ardmer Dr,PM,3:00 PM,Westbound,6250
Ardmer Dr,PM,3:00 PM,Westbound,9988
Ardmer Dr,PM,3:00 PM,Westbound,1957
Ardmer Dr,PM,3:00 PM,Westbound,8623
Ardmer Dr,PM,3:00 PM,Westbound,7213
Ardmer Dr,PM,3:00 PM,Westbound,6UNG
Ardmer Dr,PM,3:00 PM,Westbound,3774
Ardmer Dr,PM,3:00 PM,Westbound,12ZE
Ardmer Dr,PM,3:00 PM,Westbound,2353
Ardmer Dr,PM,3:00 PM,Westbound,4162
Ardmer Dr,PM,3:00 PM,Westbound,7937
Ardmer Dr,PM,3:00 PM,Westbound,3327
Ardmer Dr,PM,3:00 PM,Westbound,3129
Ardmer Dr,PM,3:00 PM,Westbound,5808
Ardmer Dr,PM,3:15 PM,Westbound,5332
Ardmer Dr,PM,3:15 PM,Westbound,2854
Ardmer Dr,PM,3:15 PM,Westbound,7212
Ardmer Dr,PM,3:15 PM,Westbound,9186
Ardmer Dr,PM,3:15 PM,Westbound,1990
Ardmer Dr,PM,3:15 PM,Westbound,1878
Ardmer Dr,PM,3:15 PM,Westbound,4366
Ardmer Dr,PM,3:15 PM,Westbound,GIRL
Ardmer Dr,PM,3:15 PM,Westbound,2860
Ardmer Dr,PM,3:15 PM,Westbound,5503
Ardmer Dr,PM,3:15 PM,Westbound,8139
Ardmer Dr,PM,3:15 PM,Westbound,9374
Ardmer Dr,PM,3:15 PM,Westbound,4609
Ardmer Dr,PM,3:15 PM,Westbound,7711
Ardmer Dr,PM,3:15 PM,Westbound,33ND
Ardmer Dr,PM,3:15 PM,Westbound,5270
Ardmer Dr,PM,3:15 PM,Westbound,1084
Ardmer Dr,PM,3:15 PM,Westbound,S149
Ardmer Dr,PM,3:15 PM,Westbound,4327
Ardmer Dr,PM,3:15 PM,Westbound,8781
Ardmer Dr,PM,3:15 PM,Westbound,6919
Ardmer Dr,PM,3:15 PM,Westbound,4743
Ardmer Dr,PM,3:15 PM,Westbound,3808
Ardmer Dr,PM,3:15 PM,Westbound,8138
Ardmer Dr,PM,3:30 PM,Westbound,ANNY
Ardmer Dr,PM,3:30 PM,Westbound,2547
Ardmer Dr,PM,3:30 PM,Westbound,7583
Ardmer Dr,PM,3:30 PM,Westbound,9843
Ardmer Dr,PM,3:30 PM,Westbound,9623
Ardmer Dr,PM,3:30 PM,Westbound,7633
Ardmer Dr,PM,3:30 PM,Westbound,7565
Ardmer Dr,PM,3:30 PM,Westbound,6320
Ardmer Dr,PM,3:30 PM,Westbound,2626
Ardmer Dr,PM,3:30 PM,Westbound,2942
Ardmer Dr,PM,3:30 PM,Westbound,7371
Ardmer Dr,PM,3:30 PM,Westbound,8887
Ardmer Dr,PM,3:30 PM,Westbound,6010
Ardmer Dr,PM,3:30 PM,Westbound,9908
Ardmer Dr,PM,3:30 PM,Westbound,007D
Ardmer Dr,PM,3:30 PM,Westbound,1562
Ardmer Dr,PM,3:30 PM,Westbound,4204
Ardmer Dr,PM,3:30 PM,Westbound,4431
Ardmer Dr,PM,3:30 PM,Westbound,1345
Ardmer Dr,PM,3:30 PM,Westbound,3379
Ardmer Dr,PM,3:30 PM,Westbound,99V2
Ardmer Dr,PM,3:30 PM,Westbound,9987
Ardmer Dr,PM,3:30 PM,Westbound,9354
Ardmer Dr,PM,3:30 PM,Westbound,9186
Ardmer Dr,PM,3:30 PM,Westbound,2783
Ardmer Dr,PM,3:30 PM,Westbound,9966
Ardmer Dr,PM,3:30 PM,Westbound,2325
Ardmer Dr,PM,3:30 PM,Westbound,1481
Ardmer Dr,PM,3:45 PM,Westbound,4126
Ardmer Dr,PM,3:45 PM,Westbound,2924
Ardmer Dr,PM,3:45 PM,Westbound,7081
Ardmer Dr,PM,3:45 PM,Westbound,4710
Ardmer Dr,PM,3:45 PM,Westbound,8153
Ardmer Dr,PM,3:45 PM,Westbound,3701
Ardmer Dr,PM,3:45 PM,Westbound,6058
Ardmer Dr,PM,3:45 PM,Westbound,8272
Ardmer Dr,PM,3:45 PM,Westbound,5191
Ardmer Dr,PM,3:45 PM,Westbound,3240
Ardmer Dr,PM,3:45 PM,Westbound,9685
Ardmer Dr,PM,3:45 PM,Westbound,9346
Ardmer Dr,PM,3:45 PM,Westbound,915
Ardmer Dr,PM,4:00 PM,Westbound,5668
Ardmer Dr,PM,4:00 PM,Westbound,8805
Ardmer Dr,PM,4:00 PM,Westbound,A967
Ardmer Dr,PM,4:00 PM,Westbound,7612
Ardmer Dr,PM,4:00 PM,Westbound,1044
Ardmer Dr,PM,4:00 PM,Westbound,7008
Ardmer Dr,PM,4:00 PM,Westbound,7727
Ardmer Dr,PM,4:00 PM,Westbound,8882
Ardmer Dr,PM,4:00 PM,Westbound,9857
Ardmer Dr,PM,4:00 PM,Westbound,7471
Ardmer Dr,PM,4:00 PM,Westbound,9561
Ardmer Dr,PM,4:00 PM,Westbound,4407
Ardmer Dr,PM,4:00 PM,Westbound,8474
Ardmer Dr,PM,4:00 PM,Westbound,3179
Ardmer Dr,PM,4:00 PM,Westbound,SSHHH
Ardmer Dr,PM,4:00 PM,Westbound,3438
Ardmer Dr,PM,4:00 PM,Westbound,2229
Ardmer Dr,PM,4:00 PM,Westbound,5329
Ardmer Dr,PM,4:00 PM,Westbound,4199
Ardmer Dr,PM,4:00 PM,Westbound,9132
Ardmer Dr,PM,4:00 PM,Westbound,1682
Ardmer Dr,PM,4:00 PM,Westbound,5198
Ardmer Dr,PM,4:00 PM,Westbound,6200
Ardmer Dr,PM,4:00 PM,Westbound,6931
Ardmer Dr,PM,4:00 PM,Westbound,9632
Ardmer Dr,PM,4:00 PM,Westbound,5647
Ardmer Dr,PM,4:00 PM,Westbound,2131
Ardmer Dr,PM,4:00 PM,Westbound,7974
Ardmer Dr,PM,4:00 PM,Westbound,48LY
Ardmer Dr,PM,4:00 PM,Westbound,2028
Ardmer Dr,PM,4:00 PM,Westbound,3745
Ardmer Dr,PM,4:15 PM,Westbound,8216
Ardmer Dr,PM,4:15 PM,Westbound,9586
Ardmer Dr,PM,4:15 PM,Westbound,9107
Ardmer Dr,PM,4:15 PM,Westbound,4113
Ardmer Dr,PM,4:15 PM,Westbound,6M38
Ardmer Dr,PM,4:15 PM,Westbound,8547
Ardmer Dr,PM,4:15 PM,Westbound,6872
Ardmer Dr,PM,4:15 PM,Westbound,9529
Ardmer Dr,PM,4:15 PM,Westbound,2370
Ardmer Dr,PM,4:15 PM,Westbound,4590
Ardmer Dr,PM,4:15 PM,Westbound,3331
Ardmer Dr,PM,4:15 PM,Westbound,6909
Ardmer Dr,PM,4:15 PM,Westbound,7724
Ardmer Dr,PM,4:15 PM,Westbound,3158
Ardmer Dr,PM,4:15 PM,Westbound,3049
Ardmer Dr,PM,4:15 PM,Westbound,2354
Ardmer Dr,PM,4:15 PM,Westbound,14416
Ardmer Dr,PM,4:15 PM,Westbound,4865
Ardmer Dr,PM,4:15 PM,Westbound,5580
Ardmer Dr,PM,4:15 PM,Westbound,1932
Ardmer Dr,PM,4:15 PM,Westbound,8054
Ardmer Dr,PM,4:15 PM,Westbound,4846
Ardmer Dr,PM,4:15 PM,Westbound,3275
Ardmer Dr,PM,4:15 PM,Westbound,4846
Ardmer Dr,PM,4:15 PM,Westbound,3195
Ardmer Dr,PM,4:15 PM,Westbound,9190
Ardmer Dr,PM,4:15 PM,Westbound,9643
Ardmer Dr,PM,4:15 PM,Westbound,1276
Ardmer Dr,PM,4:15 PM,Westbound,7127
Ardmer Dr,PM,4:30 PM,Westbound,7282
Ardmer Dr,PM,4:30 PM,Westbound,9960
Ardmer Dr,PM,4:30 PM,Westbound,6647
Ardmer Dr,PM,4:30 PM,Westbound,5207
Ardmer Dr,PM,4:30 PM,Westbound,9049
Ardmer Dr,PM,4:30 PM,Westbound,8984
Ardmer Dr,PM,4:30 PM,Westbound,2095
Ardmer Dr,PM,4:30 PM,Westbound,9240
Ardmer Dr,PM,4:30 PM,Westbound,3574
Ardmer Dr,PM,4:30 PM,Westbound,6084
Ardmer Dr,PM,4:30 PM,Westbound,5328
Ardmer Dr,PM,4:30 PM,Westbound,6903
Ardmer Dr,PM,4:30 PM,Westbound,4378
Ardmer Dr,PM,4:30 PM,Westbound,PRFE
Ardmer Dr,PM,4:30 PM,Westbound,5647
Ardmer Dr,PM,4:30 PM,Westbound,90111
Ardmer Dr,PM,4:30 PM,Westbound,9576
Ardmer Dr,PM,4:30 PM,Westbound,8349
Ardmer Dr,PM,4:30 PM,Westbound,5232
Ardmer Dr,PM,4:30 PM,Westbound,7060
Ardmer Dr,PM,4:30 PM,Westbound,6101
Ardmer Dr,PM,4:30 PM,Westbound,9804
Ardmer Dr,PM,4:30 PM,Westbound,1807
Ardmer Dr,PM,4:30 PM,Westbound,9441
Ardmer Dr,PM,4:30 PM,Westbound,5083
Ardmer Dr,PM,4:30 PM,Westbound,ETHU
Ardmer Dr,PM,4:30 PM,Westbound,8248
Ardmer Dr,PM,4:30 PM,Westbound,6986
Ardmer Dr,PM,4:30 PM,Westbound,1853
Ardmer Dr,PM,4:30 PM,Westbound,AMAX
Ardmer Dr,PM,4:45 PM,Westbound,2449
Ardmer Dr,PM,4:45 PM,Westbound,9267
Ardmer Dr,PM,4:45 PM,Westbound,8509
Ardmer Dr,PM,4:45 PM,Westbound,9378
Ardmer Dr,PM,4:45 PM,Westbound,6010
Ardmer Dr,PM,4:45 PM,Westbound,8223
Ardmer Dr,PM,4:45 PM,Westbound,3514
Ardmer Dr,PM,4:45 PM,Westbound,2653
Ardmer Dr,PM,4:45 PM,Westbound,8019
Ardmer Dr,PM,4:45 PM,Westbound,5280
Ardmer Dr,PM,4:45 PM,Westbound,9131
Ardmer Dr,PM,4:45 PM,Westbound,9322
Ardmer Dr,PM,4:45 PM,Westbound,2548
Ardmer Dr,PM,4:45 PM,Westbound,5552
Ardmer Dr,PM,4:45 PM,Westbound,5077
Ardmer Dr,PM,4:45 PM,Westbound,8332
Ardmer Dr,PM,4:45 PM,Westbound,1321
Ardmer Dr,PM,4:45 PM,Westbound,1957
Ardmer Dr,PM,4:45 PM,Westbound,4068
Ardmer Dr,PM,4:45 PM,Westbound,KV65
Ardmer Dr,PM,4:45 PM,Westbound,UBL
Ardmer Dr,PM,4:45 PM,Westbound,8004
Ardmer Dr,PM,4:45 PM,Westbound,5962
Ardmer Dr,PM,4:45 PM,Westbound,6552
Ardmer Dr,PM,5:00 PM,Westbound,7724
Ardmer Dr,PM,5:00 PM,Westbound,4186
Ardmer Dr,PM,5:00 PM,Westbound,1652
Ardmer Dr,PM,5:00 PM,Westbound,9851
Ardmer Dr,PM,5:00 PM,Westbound,1606
Ardmer Dr,PM,5:00 PM,Westbound,5277
Ardmer Dr,PM,5:00 PM,Westbound,7926
Ardmer Dr,PM,5:00 PM,Westbound,2687
Ardmer Dr,PM,5:00 PM,Westbound,7643
Ardmer Dr,PM,5:00 PM,Westbound,1216
Ardmer Dr,PM,5:00 PM,Westbound,6643
Ardmer Dr,PM,5:00 PM,Westbound,4837
Ardmer Dr,PM,5:00 PM,Westbound,38LY
Ardmer Dr,PM,5:00 PM,Westbound,4625
Ardmer Dr,PM,5:00 PM,Westbound,2NUP
Ardmer Dr,PM,5:00 PM,Westbound,9331
Ardmer Dr,PM,5:00 PM,Westbound,4195
Ardmer Dr,PM,5:00 PM,Westbound,3474
Ardmer Dr,PM,5:00 PM,Westbound,8648
Ardmer Dr,PM,5:00 PM,Westbound,11M3
Ardmer Dr,PM,5:00 PM,Westbound,4328
Ardmer Dr,PM,5:00 PM,Westbound,2858
Ardmer Dr,PM,5:00 PM,Westbound,7376
Ardmer Dr,PM,5:00 PM,Westbound,5800
Ardmer Dr,PM,5:00 PM,Westbound,9760
Ardmer Dr,PM,5:00 PM,Westbound,9112
Ardmer Dr,PM,5:00 PM,Westbound,4653
Ardmer Dr,PM,5:00 PM,Westbound,7735
Ardmer Dr,PM,5:00 PM,Westbound,7241
Ardmer Dr,PM,5:00 PM,Westbound,5766
Ardmer Dr,PM,5:15 PM,Westbound,6522
Ardmer Dr,PM,5:15 PM,Westbound,1492
Ardmer Dr,PM,5:15 PM,Westbound,1529
Ardmer Dr,PM,5:15 PM,Westbound,6746
Ardmer Dr,PM,5:15 PM,Westbound,2545
Ardmer Dr,PM,5:15 PM,Westbound,8270
Ardmer Dr,PM,5:15 PM,Westbound,4511
Ardmer Dr,PM,5:15 PM,Westbound,2445
Ardmer Dr,PM,5:15 PM,Westbound,4549
Ardmer Dr,PM,5:15 PM,Westbound,2491
Ardmer Dr,PM,5:15 PM,Westbound,8327
Ardmer Dr,PM,5:15 PM,Westbound,9919
Ardmer Dr,PM,5:15 PM,Westbound,8884
Ardmer Dr,PM,5:15 PM,Westbound,2204
Ardmer Dr,PM,5:15 PM,Westbound,2501
Ardmer Dr,PM,5:15 PM,Westbound,5251
Ardmer Dr,PM,5:15 PM,Westbound,4898
Ardmer Dr,PM,5:15 PM,Westbound,2961
Ardmer Dr,PM,5:15 PM,Westbound,VID
Ardmer Dr,PM,5:15 PM,Westbound,5974
Ardmer Dr,PM,5:15 PM,Westbound,8989
Ardmer Dr,PM,5:15 PM,Westbound,3973
Ardmer Dr,PM,5:15 PM,Westbound,2023
Ardmer Dr,PM,5:15 PM,Westbound,1352
Ardmer Dr,PM,5:30 PM,Westbound,7282
Ardmer Dr,PM,5:30 PM,Westbound,4994
Ardmer Dr,PM,5:30 PM,Westbound,6878
Ardmer Dr,PM,5:30 PM,Westbound,1571
Ardmer Dr,PM,5:30 PM,Westbound,1492
Ardmer Dr,PM,5:30 PM,Westbound,3587
Ardmer Dr,PM,5:30 PM,Westbound,9UA5
Ardmer Dr,PM,5:30 PM,Westbound,1961
Ardmer Dr,PM,5:30 PM,Westbound,602Y
Ardmer Dr,PM,5:30 PM,Westbound,3529
Ardmer Dr,PM,5:30 PM,Westbound,95U
Ardmer Dr,PM,5:30 PM,Westbound,7536
Ardmer Dr,PM,5:30 PM,Westbound,6133
Ardmer Dr,PM,5:30 PM,Westbound,1937
Ardmer Dr,PM,5:30 PM,Westbound,6004
Ardmer Dr,PM,5:30 PM,Westbound,6365
Ardmer Dr,PM,5:30 PM,Westbound,2766
Ardmer Dr,PM,5:30 PM,Westbound,7371
Ardmer Dr,PM,5:30 PM,Westbound,6075
Ardmer Dr,PM,5:30 PM,Westbound,5F93
Ardmer Dr,PM,5:30 PM,Westbound,5645
Ardmer Dr,PM,5:30 PM,Westbound,8984
Ardmer Dr,PM,5:45 PM,Westbound,6976
Ardmer Dr,PM,5:45 PM,Westbound,78LY
Ardmer Dr,PM,5:45 PM,Westbound,5341
Ardmer Dr,PM,5:45 PM,Westbound,1902
Ardmer Dr,PM,5:45 PM,Westbound,6709
Ardmer Dr,PM,5:45 PM,Westbound,5294
Ardmer Dr,PM,5:45 PM,Westbound,8494
Ardmer Dr,PM,5:45 PM,Westbound,2545
Ardmer Dr,PM,5:45 PM,Westbound,9019
Ardmer Dr,PM,5:45 PM,Westbound,5728
Ardmer Dr,PM,5:45 PM,Westbound,7878
Ardmer Dr,PM,5:45 PM,Westbound,3511
Ardmer Dr,PM,5:45 PM,Westbound,5960
Ardmer Dr,PM,5:45 PM,Westbound,1519
Ardmer Dr,PM,5:45 PM,Westbound,3913
Ardmer Dr,PM,5:45 PM,Westbound,7803
Ardmer Dr,PM,5:45 PM,Westbound,2512
Ardmer Dr,PM,5:45 PM,Westbound,1350
Ardmer Dr,PM,5:45 PM,Westbound,7436
Ardmer Dr,PM,6:00 PM,Westbound,4114
Ardmer Dr,PM,6:00 PM,Westbound,6804
Ardmer Dr,PM,6:00 PM,Westbound,4908
Ardmer Dr,PM,6:00 PM,Westbound,4837
Ardmer Dr,PM,6:00 PM,Westbound,3466
Ardmer Dr,PM,6:00 PM,Westbound,3860
Ardmer Dr,PM,6:00 PM,Westbound,9898
Ardmer Dr,PM,6:00 PM,Westbound,7268
Ardmer Dr,PM,6:00 PM,Westbound,4056
Ardmer Dr,PM,6:00 PM,Westbound,AITH
Ardmer Dr,PM,6:00 PM,Westbound,6683
Ardmer Dr,PM,6:00 PM,Westbound,4267
Ardmer Dr,PM,6:00 PM,Westbound,6821
Ardmer Dr,PM,6:00 PM,Westbound,8318
Ardmer Dr,PM,6:00 PM,Westbound,3195
Ardmer Dr,PM,6:15 PM,Westbound,2827
Ardmer Dr,PM,6:15 PM,Westbound,9453
Ardmer Dr,PM,6:15 PM,Westbound,7639
Ardmer Dr,PM,6:15 PM,Westbound,9718
Ardmer Dr,PM,6:15 PM,Westbound,3613
Ardmer Dr,PM,6:15 PM,Westbound,6819
Ardmer Dr,PM,6:15 PM,Westbound,7525
Ardmer Dr,PM,6:15 PM,Westbound,2343
Ardmer Dr,PM,6:15 PM,Westbound,5424
